,ano,estado,name,total
669,2018,AP,DAVI LUCCA,20
670,2018,AP,HEITOR GABRIEL,20
671,2018,AP,ANA LUIZA,19
672,2018,AP,ARTHUR GABRIEL,19
673,2018,AP,MARIA ALICE,17
674,2018,AP,MARIA JULIA,16
675,2018,AP,LUIZ HENRIQUE,16
676,2018,AP,CARLOS EDUARDO,15
677,2018,AP,MARIA VITORIA,14
678,2018,AP,ANA LAURA,14
679,2018,AP,LUCAS GABRIEL,13
680,2018,AP,JOÃO VITOR,12
681,2018,AP,JOÃO GABRIEL,12
682,2018,AP,ANA VALENTINA,12
683,2018,AP,ANA SOPHIA,12
684,2018,AP,ARTHUR MIGUEL,12
685,2018,AP,ANA VITORIA,12
686,2018,AP,JOÃO VICTOR,12
687,2018,AP,MARIA SOPHIA,11
688,2018,AP,ANA ALICE,10
689,2018,AP,PAULO HENRIQUE,10
690,2018,AP,MARIA FERNANDA,9
691,2018,AP,DAVI MIGUEL,9
692,2018,AP,DAVI LUIZ,9
693,2018,AP,MARIA LUÍSA,9
694,2018,AP,ENZO RAFAEL,9
695,2018,AP,AGATHA SOPHIA,8
696,2018,AP,ANTHONY GABRIEL,8
697,2018,AP,ANA SOFIA,8
698,2018,AP,MARIA FLOR,8
699,2018,AP,ENZO MIGUEL,8
700,2019,AP,ENZO GABRIEL,18
701,2019,AP,MARIA EDUARDA,18
702,2019,AP,PEDRO HENRIQUE,14
703,2019,AP,ANA CLARA,14
704,2019,AP,MARIA LUIZA,12
705,2019,AP,MARIA CLARA,9
706,2019,AP,MARIA VALENTINA,9
707,2019,AP,ANA JULIA,8
708,2019,AP,MARIA JULIA,8
709,2019,AP,ANA BEATRIZ,5
710,2019,AP,JOAO PEDRO,5
711,2019,AP,ANA SOPHIA,5
712,2019,AP,ANA VITORIA,5
713,2019,AP,MARIA ALICE,4
714,2019,AP,JOSE GABRIEL,4
715,2019,AP,PEDRO LUCAS,4
716,2019,AP,ARTHUR VINICIUS,4
717,2019,AP,ARTHUR MIGUEL,4
718,2019,AP,JOAO MIGUEL,4
719,2019,AP,LUIZ FELIPE,4
720,2019,AP,MARIA HELENA,4
721,2019,AP,ARTHUR GABRIEL,4
722,2019,AP,ANA LUIZA,4
723,2019,AP,MARIA CECILIA,3
724,2019,AP,HEITOR DA,3
725,2019,AP,PEDRO MIGUEL,3
726,2019,AP,ALICE MARIA,3
727,2019,AP,ANA VALENTINA,3
728,2019,AP,VICTOR GABRIEL,3
729,2019,AP,HENZO GABRIEL,3
730,2019,AP,JOAO VITOR,3
731,2019,AP,LUCAS GABRIEL,3
732,2019,AP,MARIA VITORIA,2
733,2019,AP,VICTOR HUGO,2
734,2019,AP,YTALO GABRIEL,2
735,2019,AP,ELENA VITORIA,2
736,2019,AP,ICARO EDUARDO,2
737,2019,AP,ANNA SOPHIA,2
738,2019,AP,ANA LAURA,2
739,2019,AP,CARLOS EDUARDO,2
740,2019,AP,ISABELLY DA,2
741,2019,AP,LIS BELLA,2
742,2019,AP,ARTHUR LOBATO,2
743,2019,AP,DAVI DOS,2
744,2019,AP,PEDRO DAVI,2
745,2019,AP,MARIA HELOISA,2
746,2019,AP,ICARO GUILHERME,2
747,2019,AP,BRAYAN FELIPE,2
748,2019,AP,AGHATA RODRIGUES,2
749,2019,AP,HENRIQUE DA,2
750,2015,AM,MARIA CLARA,32
751,2015,AM,MARIA EDUARDA,29
752,2015,AM,PEDRO HENRIQUE,23
753,2015,AM,ANA CLARA,21
754,2015,AM,ANA JÚLIA,19
755,2015,AM,ANA VITÓRIA,18
756,2015,AM,JOÃO PEDRO,17
757,2015,AM,JOÃO LUCAS,17
758,2015,AM,JOÃO MIGUEL,17
759,2015,AM,ANA BEATRIZ,15
760,2015,AM,DAVI LUCAS,13
761,2015,AM,LUCAS GABRIEL,12
762,2015,AM,MARCOS VINÍCIUS,10
763,2015,AM,MARIA JÚLIA,10
764,2015,AM,ENZO GABRIEL,10
765,2015,AM,ANA LUIZA,9
766,2015,AM,CARLOS EDUARDO,8
767,2015,AM,MARIA LUIZA,8
768,2015,AM,JOSÉ PEDRO,7
769,2015,AM,PAULO HENRIQUE,7
770,2015,AM,JOÃO VICTOR,7
771,2015,AM,MARIA ALICE,7
772,2015,AM,ANA SOFIA,6
773,2015,AM,CARLOS HENRIQUE,6
774,2015,AM,DAVI LUCCA,6
775,2015,AM,PEDRO LUCAS,5
776,2015,AM,LUIZ MIGUEL,5
777,2015,AM,MARIA FERNANDA,5
778,2015,AM,JOÃO VÍTOR,5
779,2015,AM,VINÍCIUS GABRIEL,4
780,2015,AM,LUIZ HENRIQUE,4
781,2015,AM,ANNA CLARA,4
782,2015,AM,MARIA ÍSIS,4
783,2015,AM,LUIZ FERNANDO,4
784,2015,AM,ARTHUR MIGUEL,4
785,2015,AM,MARCOS PAULO,4
786,2015,AM,MATHEUS HENRIQUE,4
787,2015,AM,PEDRO GUILHERME,4
788,2015,AM,LUIZ GUILHERME,4
789,2015,AM,JOÃO GABRIEL,4
790,2015,AM,ANA SOPHIA,4
791,2015,AM,LAURA BEATRIZ,3
792,2015,AM,PEDRO RICARDO,3
793,2015,AM,MARIA ISABEL,3
794,2015,AM,ARTHUR LORENZO,3
795,2015,AM,PEDRO MIGUEL,3
796,2015,AM,ARTHUR HENRIQUE,3
797,2015,AM,CLARA SOPHIA,3
798,2015,AM,DAVID LUIZ,3
799,2015,AM,MARCOS HENRIQUE,3
800,2016,AM,MARIA EDUARDA,32
801,2016,AM,JOÃO MIGUEL,29
802,2016,AM,MARIA CLARA,25
803,2016,AM,ENZO GABRIEL,25
804,2016,AM,MARIA JÚLIA,16
805,2016,AM,LUIZ MIGUEL,14
806,2016,AM,MARIA LUIZA,13
807,2016,AM,ANA VITÓRIA,13
808,2016,AM,ANA CLARA,13
809,2016,AM,LUCAS GABRIEL,11
810,2016,AM,ANA BEATRIZ,11
811,2016,AM,ANA SOPHIA,10
812,2016,AM,MARIA FERNANDA,10
813,2016,AM,DAVI LUCAS,9
814,2016,AM,PEDRO HENRIQUE,9
815,2016,AM,ARTHUR MIGUEL,8
816,2016,AM,JOÃO PEDRO,8
817,2016,AM,LUIZ FERNANDO,8
818,2016,AM,JOÃO GUILHERME,8
819,2016,AM,ANA ALICE,7
820,2016,AM,MARIA VITÓRIA,7
821,2016,AM,ANA SOFIA,7
822,2016,AM,ARTHUR GABRIEL,7
823,2016,AM,ANA JÚLIA,7
824,2016,AM,JOÃO LUCAS,6
825,2016,AM,MARIA CECÍLIA,6
826,2016,AM,JOÃO VITOR,6
827,2016,AM,LUIZ HENRIQUE,6
828,2016,AM,MARIA SOPHIA,6
829,2016,AM,ARTHUR HENRIQUE,5
830,2016,AM,LAURA SOPHIA,5
831,2016,AM,MARIA VALENTINA,5
832,2016,AM,JOÃO GABRIEL,5
833,2016,AM,CARLOS EDUARDO,5
834,2016,AM,JOÃO PAULO,5
835,2016,AM,MARIA ALICE,5
836,2016,AM,ANNA JÚLIA,5
837,2016,AM,DAVI LUCCA,5
838,2016,AM,ÁGATHA SOPHIA,5
839,2016,AM,LUIZ FELIPE,5
840,2016,AM,LUIZ GUSTAVO,5
841,2016,AM,LARA SOFIA,4
842,2016,AM,MARIA VICTÓRIA,4
843,2016,AM,ABRAÃO HENRIQUE,4
844,2016,AM,PEDRO MIGUEL,4
845,2016,AM,JOÃO VICTOR,4
846,2016,AM,ELIAS EMANUEL,4
847,2016,AM,MARIA LUÍSA,4
848,2016,AM,CARLOS HENRIQUE,4
849,2016,AM,MARIA SOFIA,4
850,2017,AM,ENZO GABRIEL,41
851,2017,AM,MARIA EDUARDA,32
852,2017,AM,ANA CLARA,29
853,2017,AM,JOÃO MIGUEL,22
854,2017,AM,PEDRO HENRIQUE,22
855,2017,AM,ANA VITÓRIA,17
856,2017,AM,MARIA CLARA,17
857,2017,AM,JOÃO GUILHERME,16
858,2017,AM,ANA BEATRIZ,16
859,2017,AM,MARIA VALENTINA,15
860,2017,AM,LUCAS GABRIEL,13
861,2017,AM,MARIA FERNANDA,12
862,2017,AM,ANA LUIZA,12
863,2017,AM,JOÃO LUCAS,11
864,2017,AM,CARLOS EDUARDO,11
865,2017,AM,MARIA JÚLIA,11
866,2017,AM,DAVI LUCAS,10
867,2017,AM,LUIZ MIGUEL,10
868,2017,AM,JOÃO VICTOR,10
869,2017,AM,JOÃO PEDRO,10
870,2017,AM,JOÃO GABRIEL,9
871,2017,AM,MARIA LUIZA,9
872,2017,AM,ANA SOPHIA,9
873,2017,AM,ARTHUR MIGUEL,8
874,2017,AM,MARIA SOPHIA,8
875,2017,AM,LUIZ FELIPE,7
876,2017,AM,ANA JÚLIA,7
877,2017,AM,MARIA HELENA,7
878,2017,AM,CARLOS DANIEL,7
879,2017,AM,VICTOR GABRIEL,6
880,2017,AM,LAURA SOPHIA,6
881,2017,AM,ANNA CLARA,6
882,2017,AM,LUIZ GUSTAVO,6
883,2017,AM,MARIA ALICE,6
884,2017,AM,LUIZ GUILHERME,6
885,2017,AM,CARLOS HENRIQUE,6
886,2017,AM,LUIZ HENRIQUE,6
887,2017,AM,ANA LAURA,5
888,2017,AM,ANA VICTÓRIA,5
889,2017,AM,LUÍS MIGUEL,5
890,2017,AM,ANA SOFIA,5
891,2017,AM,ARTHUR GABRIEL,5
892,2017,AM,AYLLA SOPHIA,5
893,2017,AM,MARIA ELOÁ,5
894,2017,AM,JOSÉ FELIPE,5
895,2017,AM,LORENZO GABRIEL,5
896,2017,AM,PEDRO LUCAS,5
897,2017,AM,ANA ALICE,5
898,2017,AM,ALICE VITÓRIA,5
899,2017,AM,ANA LETÍCIA,5
900,2018,AM,ANA CLARA,248
901,2018,AM,MARIA EDUARDA,230
902,2018,AM,ENZO GABRIEL,208
903,2018,AM,PEDRO HENRIQUE,186
904,2018,AM,MARIA CLARA,182
905,2018,AM,JOÃO MIGUEL,172
906,2018,AM,JOÃO PEDRO,116
907,2018,AM,ANA BEATRIZ,99
908,2018,AM,MARIA VALENTINA,93
909,2018,AM,ANA VITÓRIA,93
910,2018,AM,JOÃO GUILHERME,90
911,2018,AM,MARIA VITÓRIA,89
912,2018,AM,MARIA LUIZA,88
913,2018,AM,MARIA JÚLIA,85
914,2018,AM,ARTHUR MIGUEL,80
915,2018,AM,DAVI LUCAS,79
916,2018,AM,LUIZ MIGUEL,77
917,2018,AM,LUCAS GABRIEL,74
918,2018,AM,ANA LUIZA,72
919,2018,AM,ANA JÚLIA,71
920,2018,AM,JOÃO LUCAS,66
921,2018,AM,MARIA FERNANDA,63
922,2018,AM,MARIA HELENA,62
923,2018,AM,MARIA ALICE,61
924,2018,AM,JOÃO VICTOR,61
925,2018,AM,ARTHUR GABRIEL,60
926,2018,AM,MARIA JULIA,59
927,2018,AM,DAVI LUCCA,53
928,2018,AM,MARIA CECÍLIA,49
929,2018,AM,CARLOS EDUARDO,49
930,2018,AM,JOÃO GABRIEL,44
931,2018,AM,LUIZ HENRIQUE,40
932,2018,AM,ANNA CLARA,40
933,2018,AM,MARIA FLOR,39
934,2018,AM,JOÃO VITOR,38
935,2018,AM,ANA SOFIA,38
936,2018,AM,LUIZ FELIPE,37
937,2018,AM,LUIZ GUSTAVO,35
938,2018,AM,DAVI LUIZ,35
939,2018,AM,CARLOS HENRIQUE,35
940,2018,AM,ANA VITORIA,35
941,2018,AM,MARIA LUÍSA,34
942,2018,AM,PEDRO LUCAS,34
943,2018,AM,PEDRO MIGUEL,33
944,2018,AM,MARIA HELOÍSA,33
945,2018,AM,ANA ALICE,31
946,2018,AM,HEITOR GABRIEL,31
947,2018,AM,ANA JULIA,31
948,2018,AM,ANTHONY GABRIEL,30
949,2018,AM,ARTHUR LORENZO,30
950,2019,AM,ENZO GABRIEL,50
951,2019,AM,JOAO MIGUEL,46
952,2019,AM,MARIA EDUARDA,41
953,2019,AM,ANA CLARA,37
954,2019,AM,MARIA CLARA,32
955,2019,AM,MARIA JULIA,31
956,2019,AM,MARIA LUIZA,31
957,2019,AM,PEDRO HENRIQUE,28
958,2019,AM,ANA LUIZA,25
959,2019,AM,DAVI LUCAS,23
960,2019,AM,ARTHUR MIGUEL,20
961,2019,AM,JOAO PEDRO,19
962,2019,AM,MARIA HELENA,18
963,2019,AM,JOAO GUILHERME,17
964,2019,AM,ANA VITORIA,17
965,2019,AM,ANA JULIA,14
966,2019,AM,ARTHUR GABRIEL,14
967,2019,AM,MARIA VITORIA,12
968,2019,AM,LUIZ MIGUEL,12
969,2019,AM,ANA BEATRIZ,11
970,2019,AM,MARIA VALENTINA,11
971,2019,AM,MARIA CECILIA,10
972,2019,AM,MARIA ALICE,9
973,2019,AM,ANNA JULIA,9
974,2019,AM,LUIZ HENRIQUE,9
975,2019,AM,JOAO VICTOR,9
976,2019,AM,ENZO MIGUEL,8
977,2019,AM,LUIZ FERNANDO,6
978,2019,AM,MARIA LUISA,6
979,2019,AM,LUCAS GABRIEL,6
980,2019,AM,JOAO GABRIEL,6
981,2019,AM,CARLOS EDUARDO,6
982,2019,AM,ANA ALICE,5
983,2019,AM,DAVI LUCCA,4
984,2019,AM,AYLLA VALENTINA,4
985,2019,AM,HEITOR MIGUEL,4
986,2019,AM,ANA LAURA,4
987,2019,AM,ANA GABRIELLA,4
988,2019,AM,ARTHUR VINICIUS,4
989,2019,AM,VALENTINA DA,4
990,2019,AM,ICARO MIGUEL,4
991,2019,AM,LAURA VALENTINA,4
992,2019,AM,PEDRO LUCAS,4
993,2019,AM,JOAO LUCAS,4
994,2019,AM,MARIA SOPHIA,4
995,2019,AM,HELENA DE,4
996,2019,AM,MARIA ELOA,4
997,2019,AM,DAVI MIGUEL,3
998,2019,AM,ANNA VITORIA,3
999,2019,AM,LAURA VITORIA,3
1000,2015,BA,JOÃO LUCAS,312
1001,2015,BA,MARIA EDUARDA,288
1002,2015,BA,MARIA CLARA,241
1003,2015,BA,ENZO GABRIEL,199
1004,2015,BA,PEDRO HENRIQUE,188
1005,2015,BA,DAVI LUCAS,154
1006,2015,BA,ANA CLARA,150
1007,2015,BA,JOÃO MIGUEL,149
1008,2015,BA,JOÃO PEDRO,145
1009,2015,BA,ANA JÚLIA,133
1010,2015,BA,MARIA LUIZA,129
1011,2015,BA,ANA BEATRIZ,111
1012,2015,BA,ANA VITÓRIA,91
1013,2015,BA,MARIA CECÍLIA,87
1014,2015,BA,DAVI LUIZ,82
1015,2015,BA,ANA LUIZA,76
1016,2015,BA,MARIA VITÓRIA,70
1017,2015,BA,PEDRO LUCAS,70
1018,2015,BA,MARIA ALICE,70
1019,2015,BA,MARIA JÚLIA,68
1020,2015,BA,JOÃO GABRIEL,67
1021,2015,BA,ANA JULIA,60
1022,2015,BA,JOÃO VITOR,51
1023,2015,BA,CARLOS EDUARDO,50
1024,2015,BA,LARA SOPHIA,47
1025,2015,BA,LUIZ GUSTAVO,43
1026,2015,BA,MARIA VALENTINA,42
1027,2015,BA,MARIA FERNANDA,41
1028,2015,BA,ANNA CLARA,41
1029,2015,BA,CARLOS HENRIQUE,39
1030,2015,BA,JOÃO VICTOR,39
1031,2015,BA,ANA SOPHIA,38
1032,2015,BA,ANA LAURA,38
1033,2015,BA,MARIA ISIS,37
1034,2015,BA,LUCAS GABRIEL,36
1035,2015,BA,DAVI LUCCA,35
1036,2015,BA,MARIA JULIA,34
1037,2015,BA,ARTHUR GABRIEL,32
1038,2015,BA,VICTOR HUGO,30
1039,2015,BA,PAULO HENRIQUE,30
1040,2015,BA,MARIA CECILIA,29
1041,2015,BA,LUIZ HENRIQUE,29
1042,2015,BA,ANNA JÚLIA,29
1043,2015,BA,DAVI LUIS,28
1044,2015,BA,ANA LÍVIA,27
1045,2015,BA,ANA SOFIA,27
1046,2015,BA,MARIA LUISA,27
1047,2015,BA,ANA VITORIA,26
1048,2015,BA,JOÃO GUILHERME,26
1049,2015,BA,DAVID LUCAS,25
1050,2016,BA,JOÃO MIGUEL,347
1051,2016,BA,ENZO GABRIEL,314
1052,2016,BA,MARIA EDUARDA,277
1053,2016,BA,MARIA CLARA,225
1054,2016,BA,PEDRO HENRIQUE,197
1055,2016,BA,JOÃO PEDRO,169
1056,2016,BA,JOÃO LUCAS,164
1057,2016,BA,MARIA LUIZA,156
1058,2016,BA,MARIA JÚLIA,146
1059,2016,BA,ANA JÚLIA,143
1060,2016,BA,DAVI LUCAS,138
1061,2016,BA,ANA CLARA,135
1062,2016,BA,MARIA CECÍLIA,134
1063,2016,BA,ANA BEATRIZ,102
1064,2016,BA,MARIA ALICE,94
1065,2016,BA,MARIA VITÓRIA,92
1066,2016,BA,JOÃO GABRIEL,78
1067,2016,BA,JOÃO VITOR,75
1068,2016,BA,ANA VITÓRIA,73
1069,2016,BA,ANA LUIZA,68
1070,2016,BA,MARIA FERNANDA,65
1071,2016,BA,MARIA VALENTINA,64
1072,2016,BA,ANA JULIA,63
1073,2016,BA,DAVI LUCCA,63
1074,2016,BA,JOÃO GUILHERME,63
1075,2016,BA,ANA SOPHIA,61
1076,2016,BA,MARIA JULIA,58
1077,2016,BA,DAVI LUIZ,54
1078,2016,BA,LARA SOPHIA,53
1079,2016,BA,MARIA FLOR,53
1080,2016,BA,CARLOS EDUARDO,52
1081,2016,BA,ANA LAURA,52
1082,2016,BA,ARTHUR GABRIEL,51
1083,2016,BA,PEDRO LUCAS,51
1084,2016,BA,MARIA SOPHIA,51
1085,2016,BA,PEDRO MIGUEL,48
1086,2016,BA,JOÃO VICTOR,47
1087,2016,BA,MARIA LAURA,43
1088,2016,BA,ANNA JÚLIA,41
1089,2016,BA,PAULO HENRIQUE,36
1090,2016,BA,MARIA LUÍSA,35
1091,2016,BA,CARLOS HENRIQUE,34
1092,2016,BA,MARIA HELENA,34
1093,2016,BA,ENZO MIGUEL,33
1094,2016,BA,MARIA CECILIA,33
1095,2016,BA,LUCAS GABRIEL,31
1096,2016,BA,ARTHUR MIGUEL,31
1097,2016,BA,JOÃO PAULO,31
1098,2016,BA,LUIZ MIGUEL,29
1099,2016,BA,DAVI MIGUEL,28
1100,2017,BA,JOÃO MIGUEL,438
1101,2017,BA,ENZO GABRIEL,436
1102,2017,BA,MARIA EDUARDA,389
1103,2017,BA,MARIA CECÍLIA,246
1104,2017,BA,MARIA JÚLIA,245
1105,2017,BA,MARIA CLARA,244
1106,2017,BA,PEDRO HENRIQUE,237
1107,2017,BA,JOÃO PEDRO,206
1108,2017,BA,ANA JÚLIA,189
1109,2017,BA,DAVI LUCAS,175
1110,2017,BA,ANA CLARA,165
1111,2017,BA,MARIA LUIZA,164
1112,2017,BA,JOÃO LUCAS,163
1113,2017,BA,MARIA ALICE,150
1114,2017,BA,ANA BEATRIZ,125
1115,2017,BA,MARIA VITÓRIA,121
1116,2017,BA,JOÃO GUILHERME,120
1117,2017,BA,JOÃO GABRIEL,118
1118,2017,BA,DAVI LUCCA,117
1119,2017,BA,ANA VITÓRIA,115
1120,2017,BA,MARIA VALENTINA,101
1121,2017,BA,MARIA FLOR,97
1122,2017,BA,MARIA HELENA,90
1123,2017,BA,ANA LUIZA,89
1124,2017,BA,MARIA FERNANDA,85
1125,2017,BA,ANA SOPHIA,84
1126,2017,BA,JOÃO VICTOR,78
1127,2017,BA,JOÃO VITOR,76
1128,2017,BA,LARA SOPHIA,76
1129,2017,BA,ANA LAURA,74
1130,2017,BA,PEDRO LUCAS,72
1131,2017,BA,MARIA LAURA,70
1132,2017,BA,ANA JULIA,70
1133,2017,BA,ARTHUR GABRIEL,70
1134,2017,BA,MARIA LUÍSA,67
1135,2017,BA,MARIA SOPHIA,65
1136,2017,BA,MARIA JULIA,64
1137,2017,BA,LUCAS GABRIEL,62
1138,2017,BA,ARTHUR MIGUEL,61
1139,2017,BA,DAVI LUIZ,60
1140,2017,BA,PEDRO MIGUEL,58
1141,2017,BA,ANNA JÚLIA,52
1142,2017,BA,ANA CECÍLIA,49
1143,2017,BA,LUIZ FELIPE,49
1144,2017,BA,LUIZ GUSTAVO,47
1145,2017,BA,PAULO HENRIQUE,45
1146,2017,BA,MARIA CECILIA,45
1147,2017,BA,LUIZ MIGUEL,44
1148,2017,BA,ANNA LAURA,43
1149,2017,BA,VICTOR HUGO,43
1150,2018,BA,ENZO GABRIEL,1263
1151,2018,BA,JOÃO MIGUEL,1017
1152,2018,BA,MARIA EDUARDA,985
1153,2018,BA,MARIA CECÍLIA,827
1154,2018,BA,MARIA CLARA,776
1155,2018,BA,PEDRO HENRIQUE,696
1156,2018,BA,MARIA JÚLIA,577
1157,2018,BA,JOÃO PEDRO,572
1158,2018,BA,ANA CLARA,566
1159,2018,BA,MARIA ALICE,538
1160,2018,BA,ANA JÚLIA,527
1161,2018,BA,MARIA VITÓRIA,500
1162,2018,BA,MARIA LUIZA,484
1163,2018,BA,JOÃO LUCAS,477
1164,2018,BA,DAVI LUCAS,430
1165,2018,BA,JOÃO GUILHERME,392
1166,2018,BA,ANA BEATRIZ,366
1167,2018,BA,MARIA HELENA,350
1168,2018,BA,ANA VITÓRIA,348
1169,2018,BA,MARIA VALENTINA,340
1170,2018,BA,DAVI LUCCA,310
1171,2018,BA,JOÃO GABRIEL,306
1172,2018,BA,ANA LUIZA,288
1173,2018,BA,ARTHUR GABRIEL,279
1174,2018,BA,ANA LAURA,269
1175,2018,BA,MARIA FLOR,248
1176,2018,BA,ARTHUR MIGUEL,207
1177,2018,BA,JOÃO VITOR,205
1178,2018,BA,PEDRO MIGUEL,189
1179,2018,BA,PEDRO LUCAS,176
1180,2018,BA,ANA CECÍLIA,172
1181,2018,BA,LARA SOPHIA,171
1182,2018,BA,ANA SOPHIA,170
1183,2018,BA,JOÃO VICTOR,168
1184,2018,BA,MARIA LAURA,163
1185,2018,BA,MARIA FERNANDA,159
1186,2018,BA,DAVI LUIZ,158
1187,2018,BA,LUCAS GABRIEL,155
1188,2018,BA,ANA JULIA,154
1189,2018,BA,MARIA HELOÍSA,148
1190,2018,BA,LUIZ MIGUEL,147
1191,2018,BA,CARLOS EDUARDO,146
1192,2018,BA,MARIA SOPHIA,136
1193,2018,BA,MARIA LUÍSA,136
1194,2018,BA,ANNA JÚLIA,135
1195,2018,BA,LUIZ GUSTAVO,134
1196,2018,BA,MARIA JULIA,134
1197,2018,BA,ANNA CLARA,134
1198,2018,BA,ANTHONY GABRIEL,127
1199,2018,BA,VICTOR HUGO,125
1200,2019,BA,ENZO GABRIEL,295
1201,2019,BA,MARIA CECILIA,199
1202,2019,BA,JOAO MIGUEL,186
1203,2019,BA,MARIA EDUARDA,182
1204,2019,BA,PEDRO HENRIQUE,132
1205,2019,BA,MARIA CLARA,131
1206,2019,BA,ANA JULIA,122
1207,2019,BA,MARIA JULIA,121
1208,2019,BA,MARIA ALICE,104
1209,2019,BA,JOAO PEDRO,92
1210,2019,BA,ANA CLARA,89
1211,2019,BA,MARIA LUIZA,89
1212,2019,BA,JOAO LUCAS,87
1213,2019,BA,DAVI LUCAS,81
1214,2019,BA,MARIA VALENTINA,79
1215,2019,BA,JOAO GUILHERME,75
1216,2019,BA,MARIA HELENA,60
1217,2019,BA,MARIA VITORIA,59
1218,2019,BA,ANA VITORIA,57
1219,2019,BA,ARTHUR GABRIEL,56
1220,2019,BA,ANA LUIZA,49
1221,2019,BA,DAVI LUCCA,48
1222,2019,BA,JOAO GABRIEL,47
1223,2019,BA,ANA LAURA,47
1224,2019,BA,ANA BEATRIZ,45
1225,2019,BA,LUCAS GABRIEL,43
1226,2019,BA,MARIA HELOISA,42
1227,2019,BA,MARIA LUISA,36
1228,2019,BA,MARIA FLOR,35
1229,2019,BA,ARTHUR MIGUEL,34
1230,2019,BA,PEDRO LUCAS,33
1231,2019,BA,MIGUEL SANTOS,32
1232,2019,BA,MARIA LAURA,32
1233,2019,BA,ARTHUR SANTOS,32
1234,2019,BA,PEDRO MIGUEL,32
1235,2019,BA,ANNA JULIA,29
1236,2019,BA,LUIZ HENRIQUE,28
1237,2019,BA,PAULO HENRIQUE,27
1238,2019,BA,ANTHONY GABRIEL,26
1239,2019,BA,DAVI LUIS,24
1240,2019,BA,LARA SOPHIA,24
1241,2019,BA,ANA SOPHIA,24
1242,2019,BA,ANA CECILIA,23
1243,2019,BA,JOAO VITOR,23
1244,2019,BA,HEITOR DE,21
1245,2019,BA,DAVI LUIZ,21
1246,2019,BA,EMILLY VITORIA,21
1247,2019,BA,ANNA LAURA,20
1248,2019,BA,ENZO MIGUEL,20
1249,2019,BA,ARTHUR DE,20
1250,2015,CE,JOÃO LUCAS,283
1251,2015,CE,MARIA CLARA,258
1252,2015,CE,JOÃO MIGUEL,214
1253,2015,CE,MARIA EDUARDA,211
1254,2015,CE,JOÃO PEDRO,155
1255,2015,CE,PEDRO LUCAS,138
1256,2015,CE,ANA BEATRIZ,121
1257,2015,CE,DAVI LUCAS,105
1258,2015,CE,ANA SOPHIA,99
1259,2015,CE,ENZO GABRIEL,97
1260,2015,CE,MARIA ALICE,92
1261,2015,CE,ANA CLARA,91
1262,2015,CE,MARIA CECÍLIA,90
1263,2015,CE,MARIA JÚLIA,88
1264,2015,CE,MARIA LUIZA,87
1265,2015,CE,PEDRO HENRIQUE,86
1266,2015,CE,JOÃO GABRIEL,85
1267,2015,CE,ANA JÚLIA,82
1268,2015,CE,MARIA VITÓRIA,80
1269,2015,CE,MARIA FERNANDA,74
1270,2015,CE,MARIA VALENTINA,73
1271,2015,CE,MARIA ISIS,70
1272,2015,CE,ANA VITÓRIA,68
1273,2015,CE,CARLOS EDUARDO,67
1274,2015,CE,ANA SOFIA,67
1275,2015,CE,MARIA SOPHIA,65
1276,2015,CE,MARIA SOFIA,57
1277,2015,CE,ANA LUIZA,56
1278,2015,CE,MARIA LAURA,55
1279,2015,CE,MARIA CECILIA,52
1280,2015,CE,ANA JULIA,52
1281,2015,CE,DAVI LUIZ,51
1282,2015,CE,ANA LÍVIA,44
1283,2015,CE,ANA LAURA,43
1284,2015,CE,LUIZ GUSTAVO,43
1285,2015,CE,ANA CECÍLIA,42
1286,2015,CE,JOÃO GUILHERME,41
1287,2015,CE,JOÃO VICTOR,41
1288,2015,CE,JOÃO ARTHUR,40
1289,2015,CE,MARIA JULIA,38
1290,2015,CE,PEDRO ARTHUR,37
1291,2015,CE,MARIA VITORIA,36
1292,2015,CE,CARLOS HENRIQUE,35
1293,2015,CE,JOSÉ ARTHUR,35
1294,2015,CE,LUIZ FERNANDO,33
1295,2015,CE,CARLOS DANIEL,32
1296,2015,CE,JOSÉ PEDRO,32
1297,2015,CE,MARIA BEATRIZ,31
1298,2015,CE,JOAO LUCAS,31
1299,2015,CE,MARIA ESTHER,29
1300,2016,CE,JOÃO MIGUEL,671
1301,2016,CE,MARIA CLARA,386
1302,2016,CE,ENZO GABRIEL,336
1303,2016,CE,MARIA EDUARDA,336
1304,2016,CE,JOÃO LUCAS,253
1305,2016,CE,ANA SOPHIA,250
1306,2016,CE,PEDRO LUCAS,241
1307,2016,CE,MARIA JÚLIA,208
1308,2016,CE,MARIA CECÍLIA,205
1309,2016,CE,MARIA ALICE,198
1310,2016,CE,MARIA VALENTINA,193
1311,2016,CE,JOÃO PEDRO,193
1312,2016,CE,ANA JÚLIA,191
1313,2016,CE,ANA BEATRIZ,181
1314,2016,CE,JOÃO GUILHERME,178
1315,2016,CE,ANA CLARA,171
1316,2016,CE,JOÃO GABRIEL,169
1317,2016,CE,MARIA SOPHIA,169
1318,2016,CE,MARIA LUIZA,162
1319,2016,CE,DAVI LUCAS,152
1320,2016,CE,PEDRO HENRIQUE,148
1321,2016,CE,MARIA VITÓRIA,129
1322,2016,CE,JOSÉ MIGUEL,113
1323,2016,CE,MARIA LAURA,108
1324,2016,CE,ANA SOFIA,107
1325,2016,CE,ANA VITÓRIA,102
1326,2016,CE,ANA LÍVIA,102
